,사용일자,노선명,역명,합계,구분
33393,20240809,1호선,종로5가,49040,종로구
7316,20240809,9호선,여의도,66923,영등포구
1265,20240809,7호선,신풍,22212,영등포구
21226,20240809,4호선,한성대입구,25856,성북구
23986,20240809,6호선,녹사평,10856,용산구
23894,20240809,6호선,이태원,27184,용산구
25090,20240809,7호선,중화,21512,중랑구
4832,20240809,7호선,이수,34801,동작구
23802,20240809,6호선,한강진,23838,용산구
23710,20240809,6호선,버티고개,4469,중구
32657,20240809,3호선,압구정,70202,강남구
31369,20240809,2호선,상왕십리,29745,성동구
4947,20240809,7호선,내방,31004,서초구
25182,20240809,7호선,먹골,21396,중랑구
1426,20240809,7호선,보라매,13781,동작구
30427,20240809,신림선,신림,5208,관악구
23552,20240809,3호선,약수,26715,중구
1725,20240809,7호선,상도,23354,동작구
25274,20240809,7호선,공릉,24205,노원구
4671,20240809,7호선,남성,23073,동작구
24147,20240809,6호선,석계,25590,노원구
35601,20240809,2호선,서울대입구,95615,관악구
30633,20240809,3호선,무악재,9035,서대문구
24814,20240809,7호선,용마산,11514,중랑구
24722,20240809,6호선,봉화산,17654,중랑구
24630,20240809,6호선,화랑대,21368,노원구
1633,20240809,7호선,장승배기,19173,동작구
4556,20240809,7호선,상봉,36862,중랑구
4373,20240809,우이신설선,성신여대입구,7550,성북구
24906,20240809,7호선,사가정,33218,중랑구
23184,20240809,2호선,신당,31382,중구
31553,20240809,2호선,뚝섬,54568,성동구
32450,20240809,1호선,청량리,45430,동대문구
24472,20240809,6호선,태릉입구,11995,노원구
529,20240809,7호선,천왕,23275,구로구
32565,20240809,1호선,제기동,32706,동대문구
30541,20240809,3호선,독립문,14931,서대문구
24998,20240809,7호선,면목,29697,중랑구
36061,20240809,3호선,신사,62462,강남구
2025,20240809,5호선,천호,41447,강동구
30265,20240809,7호선,숭실대입구,25258,동작구
21962,20240809,5호선,아차산,28556,광진구
21870,20240809,5호선,장한평,40177,동대문구
32933,20240809,3호선,금호,16016,성동구
5591,20240809,7호선,반포,13568,서초구
21778,20240809,4호선,혜화,72692,종로구
139,20240809,경부선,신도림,8054,구로구
21686,20240809,4호선,쌍문,57954,도봉구
21594,20240809,4호선,수유,69916,강북구
25711,20240809,7호선,도봉산,19537,도봉구
5775,20240809,7호선,학동,52099,강남구
21502,20240809,4호선,미아,29872,강북구
35417,20240809,2호선,낙성대,56484,관악구
21410,20240809,4호선,미아사거리,54659,강북구
35693,20240809,2호선,신대방,50425,동작구
21318,20240809,4호선,길음,41713,성북구
5683,20240809,7호선,논현,41320,강남구
33025,20240809,3호선,동대입구,18840,중구
22054,20240809,6호선,돌곶이,19748,성북구
25550,20240809,7호선,수락산,26141,노원구
1541,20240809,7호선,신대방삼거리,30587,동작구
5384,20240809,9호선,고속터미널,40251,서초구
25366,20240809,7호선,중계,27752,노원구
22816,20240809,1호선,동묘앞,15919,종로구
22146,20240809,6호선,상월곡,12012,성북구
32818,20240809,3호선,옥수,18054,성동구
22514,20240809,6호선,창신,6259,종로구
25458,20240809,7호선,마들,25955,노원구
4211,20240809,8호선,몽촌토성,14074,송파구
22422,20240809,6호선,안암,21669,성북구
22330,20240809,6호선,고려대,16381,성북구
35509,20240809,2호선,삼성,128368,강남구
253,20240809,8호선,암사,38052,강동구
22238,20240809,6호선,월곡,23281,성북구
17919,20240809,3호선,학여울,6246,강남구
8259,20240809,9호선2~3단계,송파나루,13221,송파구
17459,20240809,3호선,경찰병원,16362,송파구
33646,20240809,2호선,선릉,120185,강남구
17621,20240809,분당선,수서,38109,강남구
31737,20240809,2호선,구의,52169,광진구
2487,20240809,2호선,잠실,174844,송파구
27143,20240809,5호선,길동,18066,강동구
8007,20240809,5호선,올림픽공원,9121,송파구
17299,20240809,5호선,오금,7495,송파구
17827,20240809,3호선,대청,21755,강남구
26867,20240809,5호선,고덕,21670,강동구
16885,20240809,경원선,이촌,7004,용산구
26959,20240809,5호선,명일,18113,강동구
16723,20240809,5호선,여의나루,29044,영등포구
35049,20240809,2호선,역삼,119971,강남구
8167,20240809,9호선2~3단계,한성백제,6281,송파구
16999,20240809,4호선,신용산,45600,용산구
17735,20240809,3호선,일원,22233,강남구
27051,20240809,5호선,굽은다리,20230,강동구
29621,20240809,6호선,역촌,8515,은평구
13073,20240810,5호선,청구,4817,중구
26316,20240810,5호선,마천,9303,송파구
9272,20240810,9호선2~3단계,언주,12785,강남구
17920,20240810,3호선,학여울,5446,강남구
27236,20240810,5호선,강동,25395,강동구
6950,20240810,5호선,신길,6791,영등포구
31214,20240810,2호선,을지로3가,27644,중구
33648,20240810,2호선,선릉,51000,강남구
24150,20240810,경원선,석계,12164,노원구
19966,20240810,6호선,삼각지,13270,용산구
16391,20240810,공항철도 1호선,공덕,5436,마포구
1429,20240810,신림선,보라매,5414,동작구
30910,20240810,2호선,을지로입구,60462,중구
33026,20240810,3호선,동대입구,15951,중구
4672,20240810,7호선,남성,15591,동작구
9986,20240810,5호선,양평,7703,영등포구
35326,20240810,2호선,방배,18748,서초구
10652,20240810,5호선,발산,29599,강서구
29464,20240810,6호선,불광,8180,은평구
10468,20240810,5호선,화곡,37816,강서구
25275,20240810,7호선,공릉,17201,노원구
21227,20240810,4호선,한성대입구,19668,성북구
14266,20240810,2호선,을지로4가,17481,중구
21319,20240810,4호선,길음,28413,성북구
31830,20240810,2호선,강변,49896,광진구
3752,20240810,8호선,송파,13426,송파구
2490,20240810,2호선,잠실,149456,송파구
19418,20240810,7호선,노원,40910,노원구
30428,20240810,2호선,신림,87841,관악구
5776,20240810,7호선,학동,20220,강남구
16886,20240810,4호선,이촌,19788,용산구
19116,20240810,4호선,상계,27279,노원구
11417,20240810,4호선,사당,42553,동작구
26500,20240810,5호선,개롱,9171,송파구
14984,20240810,3호선,종로3가,17942,종로구
1542,20240810,7호선,신대방삼거리,20891,동작구
25714,20240810,경원선,도봉산,13624,도봉구
21595,20240810,4호선,수유,52209,강북구
35050,20240810,2호선,역삼,37604,강남구
31922,20240810,2호선,잠실나루,15583,송파구
35602,20240810,2호선,서울대입구,69992,관악구
10744,20240810,5호선,마곡,13727,강서구
21411,20240810,4호선,미아사거리,41993,강북구
35418,20240810,2호선,낙성대,40476,관악구
19644,20240810,경원선,창동,2,도봉구
29622,20240810,6호선,역촌,6106,은평구
33302,20240810,1호선,종각,42200,종로구
24999,20240810,7호선,면목,20456,중랑구
35234,20240810,2호선,서초,21405,서초구
21503,20240810,4호선,미아,22014,강북구
28616,20240810,6호선,증산,13945,은평구
26408,20240810,5호선,거여,12443,송파구
23188,20240810,2호선,신당,24250,중구
26960,20240810,5호선,명일,11750,강동구
7134,20240810,9호선,동작,2651,동작구
28156,20240810,6호선,마포구청,18777,마포구
10376,20240810,5호선,까치산,39644,강서구
35786,20240810,2호선,구로디지털단지,70516,구로구
8260,20240810,9호선2~3단계,송파나루,10454,송파구
30542,20240810,3호선,독립문,11866,서대문구
30726,20240810,3호선,홍제,25796,서대문구
20609,20240810,3호선,충무로,11,중구
25183,20240810,7호선,먹골,15177,중랑구
27328,20240810,5호선,광나루,17357,광진구
20767,20240810,5호선,답십리,19236,성동구
4948,20240810,7호선,내방,16221,서초구
31370,20240810,2호선,상왕십리,19443,성동구
3087,20240810,분당선,복정,7,송파구
693,20240810,경부선,가산디지털단지,14039,금천구
21069,20240810,1호선,동대문,20380,종로구
26110,20240810,6호선,효창공원앞,8761,용산구
29162,20240810,6호선,독바위,4300,은평구
32658,20240810,3호선,압구정,48395,강남구
17305,20240810,3호선,오금,7548,송파구
30108,20240810,7호선,건대입구,22071,광진구
23711,20240810,6호선,버티고개,2921,중구
31462,20240810,2호선,한양대,8762,성동구
27909,20240810,2호선,합정,62934,마포구
25948,20240810,7호선,하계,23585,노원구
9824,20240810,7호선,중곡,13723,광진구
33118,20240810,2호선,잠실새내,38818,송파구
6214,20240810,6호선,보문,10833,성북구
13796,20240810,4호선,동대문역사문화공원,32220,중구
11785,20240810,5호선,영등포구청,4711,영등포구
9669,20240810,5호선,군자,18586,광진구
31738,20240810,2호선,구의,34808,광진구
6052,20240810,7호선,청담,20786,강남구
8013,20240810,9호선2~3단계,올림픽공원,21989,송파구
25091,20240810,7호선,중화,14828,중랑구
23895,20240810,6호선,이태원,27016,용산구
25847,20240810,경춘선,신내,3348,중랑구
34498,20240810,2호선,신정네거리,14478,양천구
34222,20240810,2호선,신답,2024,성동구
20123,20240810,4호선,숙대입구,20662,용산구
35694,20240810,2호선,신대방,37947,동작구
33210,20240810,3호선,경복궁,37045,종로구
27144,20240810,5호선,길동,13492,강동구
3597,20240810,3호선,가락시장,11679,송파구
35878,20240810,2호선,문래,27188,영등포구
31646,20240810,2호선,성수,59715,성동구
9364,20240810,7호선,어린이대공원,20593,광진구
32566,20240810,1호선,제기동,28774,동대문구
1726,20240810,7호선,상도,15616,동작구
34130,20240810,2호선,용답,4100,성동구
26224,20240810,6호선,대흥,12045,마포구
23987,20240810,6호선,녹사평,9949,용산구
5939,20240810,분당선,강남구청,10768,강남구
23553,20240810,6호선,약수,5244,중구
6678,20240810,2호선,신설동,6588,동대문구
28064,20240810,6호선,망원,29237,마포구
32227,20240810,1호선,시청,29437,중구
23803,20240810,6호선,한강진,22187,용산구
4835,20240810,7호선,이수,24216,동작구
20307,20240810,4호선,명동,60755,중구
28481,20240810,공항철도 1호선,디지털미디어시티,11356,은평구
16724,20240810,5호선,여의나루,24480,영등포구
20215,20240810,4호선,회현,33885,중구
25367,20240810,7호선,중계,17651,노원구
17460,20240810,3호선,경찰병원,8344,송파구
10560,20240810,5호선,우장산,20300,강서구
4054,20240810,9호선2~3단계,석촌,14195,송파구
4374,20240810,4호선,성신여대입구,34285,성북구
21963,20240810,5호선,아차산,22384,광진구
8746,20240810,9호선2~3단계,종합운동장,7333,송파구
8352,20240810,9호선2~3단계,석촌고분,10578,송파구
30266,20240810,7호선,숭실대입구,16738,동작구
12032,20240810,5호선,마장,7243,성동구
27052,20240810,5호선,굽은다리,15726,강동구
18777,20240810,3호선,교대,14008,서초구
15252,20240810,5호선,광화문,38895,종로구
22055,20240810,6호선,돌곶이,12328,성북구
4559,20240810,중앙선,상봉,9891,중랑구
16632,20240810,5호선,마포,16250,마포구
28708,20240810,6호선,구산,10879,은평구
34406,20240810,2호선,양천구청,8838,양천구
22147,20240810,6호선,상월곡,7576,성북구
22423,20240810,6호선,안암,12595,성북구
24815,20240810,7호선,용마산,8879,중랑구
7503,20240810,2호선,당산,24717,영등포구
26868,20240810,5호선,고덕,13719,강동구
31554,20240810,2호선,뚝섬,33738,성동구
12676,20240810,5호선,행당,9977,성동구
5592,20240810,7호선,반포,9820,서초구
24907,20240810,7호선,사가정,23665,중랑구
10836,20240810,5호선,송정,9693,강서구
18174,20240810,3호선,도곡,6713,강남구
15649,20240810,5호선,충정로,3725,서대문구
12477,20240810,5호선,왕십리,8033,성동구
32934,20240810,3호선,금호,10777,성동구
28248,20240810,6호선,월드컵경기장,9761,마포구
11112,20240810,4호선,남태령,1980,서초구
10928,20240810,5호선,개화산,7792,강서구
34038,20240810,2호선,아현,15266,마포구
21871,20240810,5호선,장한평,23778,동대문구
30818,20240810,3호선,녹번,19218,은평구
33946,20240810,2호선,이대,23105,마포구
33486,20240810,3호선,안국,39441,종로구
32821,20240810,경원선,옥수,78,성동구
10100,20240810,5호선,오목교,33028,양천구
18288,20240810,3호선,매봉,12514,강남구
27512,20240810,6호선,광흥창,10545,마포구
18472,20240810,3호선,남부터미널,41038,서초구
26684,20240810,5호선,둔촌동,13459,강동구
2860,20240810,서해선,김포공항,6778,강서구
22818,20240810,6호선,동묘앞,14908,종로구
24723,20240810,6호선,봉화산,10590,중랑구
17000,20240810,4호선,신용산,31806,용산구
35510,20240810,2호선,삼성,82633,강남구
29714,20240810,6호선,응암,24613,은평구
17736,20240810,3호선,일원,10864,강남구
10192,20240810,5호선,목동,21928,양천구
22331,20240810,6호선,고려대,9793,성북구
254,20240810,8호선,암사,26662,강동구
8444,20240810,9호선2~3단계,삼전,11327,송파구
25551,20240810,7호선,수락산,21990,노원구
35970,20240810,2호선,봉천,34385,관악구
1634,20240810,7호선,장승배기,13162,동작구
22239,20240810,6호선,월곡,15318,성북구
35142,20240810,2호선,강남,117544,강남구
15344,20240810,5호선,서대문,16490,종로구
3292,20240810,8호선,문정,19039,송파구
24631,20240810,6호선,화랑대,12659,노원구
11020,20240810,5호선,방화,10338,강서구
34590,20240810,2호선,용두,3530,동대문구
7616,20240810,9호선2~3단계,중앙보훈병원,12114,강동구
10284,20240810,5호선,신정,16352,양천구
5395,20240810,3호선,고속터미널,109901,서초구
26776,20240810,5호선,상일동,17911,강동구
2029,20240810,8호선,천호,31183,강동구
17623,20240810,분당선,수서,26404,강남구
7318,20240810,9호선,여의도,29170,영등포구
29007,20240810,3호선,연신내,54074,은평구
33832,20240810,2호선,신촌,64618,마포구
8168,20240810,9호선2~3단계,한성백제,4573,송파구
17828,20240810,3호선,대청,12083,강남구
8996,20240810,9호선2~3단계,삼성중앙,7438,강남구
4212,20240810,8호선,몽촌토성,10246,송파구
12768,20240810,5호선,신금호,8720,성동구
32452,20240810,1호선,청량리,40631,동대문구
1108,20240810,7호선,대림,16927,구로구
36062,20240810,3호선,신사,43387,강남구
18012,20240810,3호선,대치,22464,강남구
1266,20240810,7호선,신풍,14822,영등포구
18932,20240810,3호선,잠원,7268,서초구
530,20240810,7호선,천왕,13575,구로구
27420,20240810,5호선,강일,8029,강동구
21687,20240810,4호선,쌍문,40219,도봉구
25459,20240810,7호선,마들,17465,노원구
5684,20240810,7호선,논현,22382,강남구
9159,20240810,분당선,선정릉,6203,강남구
24473,20240810,6호선,태릉입구,8727,노원구
33394,20240810,1호선,종로5가,37321,종로구
29806,20240810,6호선,새절,16450,은평구
34314,20240810,2호선,도림천,1846,구로구
19024,20240810,4호선,당고개,15664,노원구
2186,20240810,8호선,강동구청,13601,강동구
11940,20240810,5호선,영등포시장,17033,영등포구
30634,20240810,3호선,무악재,5898,서대문구
18380,20240810,3호선,양재,39020,서초구
15804,20240810,5호선,애오개,7195,마포구
34682,20240810,3호선,구파발,34496,은평구
806,20240810,7호선,남구로,16650,구로구
22515,20240810,6호선,창신,3993,종로구
21779,20240810,4호선,혜화,65469,종로구
417,20240810,경인선,온수,8727,구로구
8904,20240810,9호선2~3단계,봉은사,46137,강남구
3200,20240810,8호선,장지,24885,송파구
141,20240810,경부선,신도림,6158,구로구
27604,20240810,6호선,상수,21300,마포구
34914,20240810,2호선,홍대입구,169377,마포구
7708,20240810,9호선2~3단계,둔촌오륜,1733,강동구
26592,20240810,5호선,방이,11191,송파구
13804,20240811,4호선,동대문역사문화공원,27905,중구
30112,20240811,7호선,건대입구,14908,광진구
142,20240811,2호선,신도림,58994,구로구
8169,20240811,9호선2~3단계,한성백제,3522,송파구
3598,20240811,8호선,가락시장,7523,송파구
23560,20240811,3호선,약수,14046,중구
25460,20240811,7호선,마들,11826,노원구
27145,20240811,5호선,길동,9152,강동구
32822,20240811,3호선,옥수,10011,성동구
27329,20240811,5호선,광나루,12493,광진구
25949,20240811,7호선,하계,17863,노원구
6053,20240811,7호선,청담,12433,강남구
10193,20240811,5호선,목동,15736,양천구
5398,20240811,7호선,고속터미널,22538,서초구
12484,20240811,경원선,왕십리,21169,성동구
28485,20240811,경의선,디지털미디어시티,3064,은평구
22516,20240811,6호선,창신,3273,종로구
17306,20240811,5호선,오금,3130,송파구
21073,20240811,1호선,동대문,20237,종로구
22424,20240811,6호선,안암,9961,성북구
4213,20240811,8호선,몽촌토성,7778,송파구
20768,20240811,5호선,답십리,14189,성동구
10469,20240811,5호선,화곡,26863,강서구
31463,20240811,2호선,한양대,5759,성동구
1431,20240811,신림선,보라매,4095,동작구
5685,20240811,7호선,논현,12008,강남구
21504,20240811,4호선,미아,15876,강북구
2032,20240811,5호선,천호,25081,강동구
16398,20240811,공항철도 1호선,공덕,4263,마포구
21780,20240811,4호선,혜화,52750,종로구
35419,20240811,2호선,낙성대,31362,관악구
23189,20240811,6호선,신당,9362,중구
21412,20240811,4호선,미아사거리,30592,강북구
3201,20240811,8호선,장지,18047,송파구
34683,20240811,3호선,구파발,25568,은평구
5593,20240811,7호선,반포,6548,서초구
12677,20240811,5호선,행당,7772,성동구
13074,20240811,6호선,청구,3625,중구
32935,20240811,3호선,금호,8269,성동구
28157,20240811,6호선,마포구청,13883,마포구
10377,20240811,5호선,까치산,29682,강서구
12769,20240811,5호선,신금호,6464,성동구
35051,20240811,2호선,역삼,24266,강남구
21596,20240811,4호선,수유,40287,강북구
21688,20240811,4호선,쌍문,30585,도봉구
16889,20240811,경원선,이촌,4544,용산구
25715,20240811,7호선,도봉산,11679,도봉구
34315,20240811,2호선,도림천,1310,구로구
29009,20240811,6호선,연신내,2,은평구
31923,20240811,2호선,잠실나루,11103,송파구
11941,20240811,5호선,영등포시장,12135,영등포구
5777,20240811,7호선,학동,13352,강남구
35787,20240811,2호선,구로디지털단지,49440,구로구
28065,20240811,6호선,망원,21283,마포구
28249,20240811,6호선,월드컵경기장,6136,마포구
22148,20240811,6호선,상월곡,6390,성북구
